from_record_id,from_data_source,to_record_id,to_data_source,relationship_role,rel_type,from_date,thru_date
13199565758497144490,OOR,9362418379120911880,OOR,appointment_of_board,INFLUENCE,2016-04-06,2018-05-03
10241762084875795183,OOR,9362418379120911880,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2018-05-03
1202499527491821780,OOR,9362418379120911880,OOR,other_influence_or_control,INFLUENCE,2018-05-03,
11080898759010500830,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
287957459314169360,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
14539919002816935048,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
11447518046995452174,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
17181306514177266791,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
14860190858873069604,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
3460841525290798642,OOR,944705691522867512,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
10264459789712927869,OOR,966913957987625677,OOR,shareholding 15%,INFLUENCE,2019-12-19,
10264459789712927869,OOR,966913957987625677,OOR,voting_rights 15%,INFLUENCE,2019-12-19,
NK-SKAADAiqiZ78JsJjeg72Te,OPEN-SANCTIONS,NK-25vyVFzt8vdJGgAXMRTwTJ,OPEN-SANCTIONS,Directorship,DIRECTOR,,
NK-3p3mmVWmjwVtTfKchz4kNE,OPEN-SANCTIONS,NK-25vyVFzt8vdJGgAXMRTwTJ,OPEN-SANCTIONS,Directorship,DIRECTOR,,
Q447250,OPEN-SANCTIONS,NK-dNNN56A4ApVfUFvfzniLCF,OPEN-SANCTIONS,Family,FAMILY,,
NK-FErgmQytnHoDA9f2Tri88u,OPEN-SANCTIONS,NK-g7R2tAwDJhTVB2wSuNNNsK,OPEN-SANCTIONS,Public contracts/Customer,CUSTOMER,,
rupep-company-9767,OPEN-SANCTIONS,NK-g7R2tAwDJhTVB2wSuNNNsK,OPEN-SANCTIONS,Controlled by,INFLUENCE,,
NK-6buiRsQBLAfzYAaPjQQ3qp,OPEN-SANCTIONS,NK-g7R2tAwDJhTVB2wSuNNNsK,OPEN-SANCTIONS,Controlled by,INFLUENCE,,
rupep-company-9769,OPEN-SANCTIONS,NK-g7R2tAwDJhTVB2wSuNNNsK,OPEN-SANCTIONS,Controlled by,INFLUENCE,,
Q447250,OPEN-SANCTIONS,NK-iKcDmQYjDRGhGTQuauYqso,OPEN-SANCTIONS,Family,FAMILY,,
Q447250,OPEN-SANCTIONS,NK-L2UmsZtsyvYiaEmHSaiZ2t,OPEN-SANCTIONS,Family,FAMILY,,
NK-npG9h39x4hGXufb6EyRioj,OPEN-SANCTIONS,NK-L2UmsZtsyvYiaEmHSaiZ2t,OPEN-SANCTIONS,Owned or Controlled By,INFLUENCE,,
NK-PnaeGM64BRJZrpggExaBbS,OPEN-SANCTIONS,NK-L2UmsZtsyvYiaEmHSaiZ2t,OPEN-SANCTIONS,Owned or Controlled By,INFLUENCE,,
NK-XTvg4RXzmHDaxX8TGcBUdo,OPEN-SANCTIONS,NK-L2UmsZtsyvYiaEmHSaiZ2t,OPEN-SANCTIONS,Owned or Controlled By,INFLUENCE,,
NK-93xJnwR6G4JBpVQK3UTYva,OPEN-SANCTIONS,NK-L2UmsZtsyvYiaEmHSaiZ2t,OPEN-SANCTIONS,Owned or Controlled By,INFLUENCE,,
Q18952564,OPEN-SANCTIONS,Q335125,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
Q6307701,OPEN-SANCTIONS,Q335125,OPEN-SANCTIONS,Family,FAMILY,,
oc-companies-gb-12385537,OPEN-SANCTIONS,Q4342439,OPEN-SANCTIONS,Ownership of shares 25 to 50 percent,INFLUENCE,,
NK-jLpiuctdacWDT5aBRHD8pX,OPEN-SANCTIONS,Q4342439,OPEN-SANCTIONS,Ownership of shares 25 to 50 percent,INFLUENCE,,
wd-4b7b98fbd9c867ee11a40361b441af51ccaa8191,OPEN-SANCTIONS,Q4342439,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
Q4516946,OPEN-SANCTIONS,Q4342439,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
Q447250,OPEN-SANCTIONS,Q44155839,OPEN-SANCTIONS,Family,FAMILY,,
ru-inn-7718926376,OPEN-SANCTIONS,Q44155839,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
ru-inn-7723779825,OPEN-SANCTIONS,Q44155839,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
ru-inn-7704734184,OPEN-SANCTIONS,Q44155839,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
ru-inn-7719840749,OPEN-SANCTIONS,Q44155839,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
ru-inn-7723779582,OPEN-SANCTIONS,Q447250,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
wd-ead583ccc3f41186e32bc45cb34befd8c67ee2b1,OPEN-SANCTIONS,Q447250,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
Q4516946,OPEN-SANCTIONS,Q447250,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
Q17276321,OPEN-SANCTIONS,Q447250,OPEN-SANCTIONS,Occupancy,DIRECTOR,,
NK-6buiRsQBLAfzYAaPjQQ3qp,OPEN-SANCTIONS,ru-inn-7719840749,OPEN-SANCTIONS,УчрЮЛРос,INFLUENCE,,
ru-inn-7723779825,OPEN-SANCTIONS,ru-inn-7719840749,OPEN-SANCTIONS,УчрЮЛРос,INFLUENCE,,
NK-9B39GPUQmAFoUSW5iErBUZ,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
NK-iL265inXW58VtmDDbVN9rh,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
NK-DfD8jpyBFibZcpaD5MaXu6,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
NK-YHokGiYiyZujXc9MRvCexp,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
NK-iCkHXpad8p5PmWUSbtafgY,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
NK-7zsEQVPFmpkBaBWXBTVXbe,OPEN-SANCTIONS,ru-inn-772804231301,OPEN-SANCTIONS,УчрФЛ,INFLUENCE,,
rupep-company-9769,OPEN-SANCTIONS,rupep-company-9767,OPEN-SANCTIONS,Controlled by,INFLUENCE,,
rupep-company-9771,OPEN-SANCTIONS,rupep-company-9767,OPEN-SANCTIONS,Controlled by,INFLUENCE,,
